"VEHICLE_HAL_ID";"VEHICLE_MODEL_TYPE";"VEHICLE_MANUFACTURER_NAME";"VEHICLE_MODEL_NAME";"VEHICLE_TYPE_NAME";"VIN";"REGISTRATION_PLATE";"SERIAL_NUMBER";"KW";"FUEL_TYPE_NAME";"OWNERSHIP_TYPE";"CAPACITY_AMOUNT";"ACCESS_CONTROL_COMPONENT_TYPE";"COMPANY";"COMPANY_GROUP"
"107355";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1356";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107362";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1363";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119864";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8513";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119870";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8519";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164340";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10846";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164358";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10864";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109333";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3334";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109343";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3344";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109335";"Fahrrad";"Biketec";"Pedelec";"Pedelec";"";"";"3336";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"109350";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3351";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109359";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3360";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109364";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3365";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109356";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3357";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109365";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3366";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109368";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3369";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109480";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3481";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"164322";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10828";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164336";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10842";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164337";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10843";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164343";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10849";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164339";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10845";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164349";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10855";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164363";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10869";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117194";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7218";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109001";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3002";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109009";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3010";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109018";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3019";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109022";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3023";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109345";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3346";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109357";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3358";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117234";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7258";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117244";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7268";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109319";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3320";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109320";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3321";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117201";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7225";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117209";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7233";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117050";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7074";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117164";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7188";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"117175";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7199";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109337";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3338";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117248";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7272";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117357";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7381";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109367";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3368";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109482";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3483";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117205";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7229";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117211";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7235";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117249";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7273";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119894";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8543";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"106300";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0301";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108988";"Fahrrad";"Biketec";"Pedelec";"Pedelec";"";"";"2989";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"109002";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3003";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109020";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3021";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117222";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7246";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109338";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3339";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109344";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3345";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109347";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3348";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109349";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3350";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164279";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10785";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164311";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10817";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164319";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10825";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164360";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10866";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117225";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7249";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117228";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7252";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117245";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7269";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119897";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8546";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109371";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3372";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109478";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3479";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109490";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3491";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109499";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3500";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109353";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3354";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109360";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3361";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109363";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3364";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109475";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3476";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117220";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7244";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106160";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0161";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"106164";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0165";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109004";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3005";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"164327";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10833";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164346";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10852";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164357";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10863";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164359";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10865";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109327";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3328";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109329";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3330";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109340";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3341";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109358";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3359";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109366";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3367";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109373";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3374";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109493";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3494";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109503";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3504";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117028";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7052";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108324";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2325";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108329";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"2330";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"108334";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"2335";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"107138";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1139";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107150";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"1151";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"107167";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1168";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107168";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1169";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164087";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10593";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164111";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10617";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164116";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10622";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164121";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10627";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109325";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3326";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109361";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3362";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109474";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3475";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117242";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7266";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119903";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8552";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117229";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7253";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117247";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7271";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117375";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7399";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109485";"Fahrrad";"Biketec";"Pedelec";"Pedelec";"";"";"3486";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"109487";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3488";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109488";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3489";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117250";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7274";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108339";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2340";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108351";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2352";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108353";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2354";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108370";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2371";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"119687";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8336";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119692";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8341";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119825";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8474";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119842";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8491";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164127";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10633";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109330";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3331";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109336";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3337";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109477";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3478";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109505";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3506";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"164141";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10647";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164144";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10650";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164150";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10656";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108822";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2823";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109506";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3507";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109510";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3511";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"109514";"Fahrrad";"Biketec";"Pedelec";"Pedelec";"";"";"3515";"";"";"Kauf";"";"CAB 2.0";"Call a Bike";"Call a Bike"
"119909";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8558";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"108978";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2979";"";"";"Kauf";"";"CAB 4.0";"StadtRAD Hamburg";"Call a Bike"
"106282";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"0283";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"108373";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2374";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108491";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2492";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"117351";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7375";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117366";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"7390";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117369";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7393";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117399";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7423";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"108495";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"2496";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
"108503";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"2504";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"107298";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1299";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107304";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"1305";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"117376";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7400";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117379";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7403";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"117387";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7411";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"117392";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7416";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"117400";"Fahrrad";"Biketec";"Konrad-Look";"Konrad";"";"";"7424";"";"";"Kauf";"";"CAB 2.0";"Konrad";"Call a Bike"
"107328";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1329";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"119844";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8493";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119853";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8502";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119854";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8503";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"119873";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"8522";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"164164";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10670";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164167";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10673";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"164175";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"10681";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117360";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7384";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117368";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7392";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"117374";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"7398";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109476";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3477";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109498";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3499";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"109501";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"3502";"";"";"Kauf";"";"CAB 2.0";"StadtRAD Hamburg";"Call a Bike"
"107498";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1499";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"107505";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"1506";"";"";"Kauf";"";"CAB GPRS 2.0";"Call a Bike";"Call a Bike"
"109500";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"3501";"";"";"Kauf";"";"CAB 4.0";"Call a Bike";"Call a Bike"
